,NoOfProduct,BillingDays,InvoiceType,CurrentBillWithoutTax,TotalTax,CurrentBillWithTax,Adjustment,LastMonthPendingAmount,TotalAmountToPay,LastMonthBill,Anomaly,TypeOfAnomaly
13898,40,30,r,2412.0,1085.4,3497.4,0.0,0.0,3497.4,3498,0,
13899,45,12,f,1087.9,489.55500000000006,1577.4550000000002,0.0,0.0,1577.4550000000002,3947,0,
13900,46,10,f,919.0999999999999,413.5949999999999,1332.6949999999997,0.0,0.0,1332.6949999999997,3997,0,
13901,2,30,r,108.1,48.645,156.745,0.0,0.0,156.745,157,0,
13902,4,6,f,43.44,19.548,62.988,0.0,0.0,62.988,321,0,
13903,36,7,f,502.31999999999994,226.04399999999998,728.3639999999999,0.0,0.0,728.3639999999999,3133,0,
13904,46,12,f,1111.72,500.274,1611.9940000000001,0.0,0.0,1611.9940000000001,4022,0,
13905,27,30,r,1632.85,734.7825,2367.6324999999997,0.0,0.0,2367.6324999999997,2368,0,
13906,31,6,f,374.81,168.6645,543.4745,0.0,0.0,543.4745,2711,0,
13907,42,30,r,2528.1,1137.645,3665.745,18.0,0.0,3647.745,3657,0,
13908,32,30,r,1936.6,871.47,2808.0699999999997,0.0,0.0,2808.0699999999997,2803,0,
13909,1,30,r,51.55,23.1975,74.7475,19.0,0.0,55.7475,62,0,
13910,43,30,r,2571.65,1157.2425,3728.8925,0.0,0.0,3728.8925,3735,0,
13911,36,30,r,2174.7999999999997,978.6599999999999,3153.4599999999996,0.0,0.0,3153.4599999999996,3153,0,
13912,6,30,r,349.29999999999995,157.18499999999997,506.4849999999999,198.0,0.0,704.4849999999999,509,1,Adjustment Anomaly
13913,18,30,r,1075.8999999999999,484.1549999999999,1560.0549999999998,0.0,0.0,1560.0549999999998,1555,0,
13914,19,30,r,1118.45,503.3025,1621.7525,0.0,0.0,1621.7525,1619,0,
13915,20,8,f,315.73333333333335,142.08,457.8133333333334,440.0,0.0,17.81333333333339,1709,0,
13916,2,5,f,18.516666666666666,8.3325,26.849166666666665,0.0,0.0,26.849166666666665,162,0,
13917,28,18,f,1003.4399999999998,451.54799999999994,1454.9879999999998,0.0,0.0,1454.9879999999998,2420,0,
13918,6,11,f,131.00999999999996,58.95449999999998,189.96449999999993,0.0,0.0,189.96449999999993,516,0,
13919,40,5,f,402.8333333333333,181.275,584.1083333333333,0.0,0.0,584.1083333333333,3509,0,
13920,40,8,f,641.6,288.72,930.32,0.0,0.0,930.32,3503,0,
13921,29,30,r,1722.9499999999998,775.3274999999999,2498.2774999999997,1215.0,0.0,1283.2774999999997,2508,0,
13922,46,30,r,2775.2999999999997,1248.8849999999998,4024.1849999999995,485.0,0.0,3539.1849999999995,4035,0,
13923,38,30,r,2280.9,1026.405,3307.3050000000003,1620.0,0.0,1687.3050000000003,3305,0,
13924,50,10,f,1003.8333333333333,451.725,1455.5583333333334,0.0,0.0,1455.5583333333334,4359,0,
13925,24,9,f,430.85999999999996,193.88699999999997,624.747,0.0,0.0,624.747,2089,0,
13926,3,14,f,83.36999999999999,37.51649999999999,120.88649999999998,0.0,0.0,120.88649999999998,254,0,
13927,30,30,r,1785.5,803.475,2588.975,1132.0,0.0,1456.975,2594,0,
13928,35,30,r,2096.25,943.3125,3039.5625,0.0,0.0,3039.5625,3039,0,
13929,34,30,r,2039.6999999999998,917.8649999999999,2957.5649999999996,0.0,328.0,3285.5649999999996,2953,0,
13930,19,30,r,1140.45,513.2025,1653.6525000000001,0.0,0.0,1653.6525000000001,1662,0,
13931,40,7,f,561.6333333333333,252.735,814.3683333333333,0.0,0.0,814.3683333333333,3473,0,
13932,41,15,f,1231.2749999999999,554.0737499999999,1785.3487499999997,0.0,705.0,2490.3487499999997,3556,0,
13933,45,30,r,2723.75,1225.6875,3949.4375,0.0,0.0,3949.4375,3959,0,
13934,40,18,f,1443.6,649.6199999999999,2093.22,0.0,320.0,2413.22,3484,0,
13935,35,30,r,2103.25,946.4625,3049.7125,0.0,0.0,3049.7125,3043,0,
13936,34,30,r,2023.6999999999998,101.185,2124.8849999999998,0.0,1430.0,3554.8849999999998,2928,1,Tax Anomaly
13937,30,30,r,1809.5,814.275,2623.775,0.0,0.0,2623.775,2615,0,
13939,30,16,f,966.6666666666666,435.0,1401.6666666666665,1072.0,0.0,329.6666666666665,2623,0,
13940,2,30,r,97.1,43.695,140.795,0.0,56.0,196.795,142,0,
13941,38,30,r,2285.9,1028.655,3314.5550000000003,0.0,0.0,3314.5550000000003,3309,0,
13942,9,10,f,176.31666666666663,79.34249999999999,255.65916666666664,0.0,0.0,255.65916666666664,768,0,
13943,34,7,f,476.8633333333333,214.58849999999998,691.4518333333333,1459.0,0.0,-767.5481666666667,2960,0,
13944,5,8,f,77.26666666666667,34.77,112.03666666666666,0.0,0.0,112.03666666666666,426,0,
13945,31,30,r,1867.05,840.1725,2707.2225,0.0,684.0,3391.2225,2716,0,
13946,27,7,f,373.99833333333333,168.29925,542.2975833333334,0.0,25.0,567.2975833333334,2326,0,
13947,29,30,r,1732.9499999999998,779.8274999999999,2512.7774999999997,0.0,0.0,2512.7774999999997,2516,0,
13948,48,30,r,2874.3999999999996,1293.4799999999998,4167.879999999999,0.0,0.0,4167.879999999999,4178,0,
13949,21,14,f,1258.55,566.3475,1824.8975,0.0,0.0,1824.8975,1810,1,InvoiceType Anomaly
13950,18,16,f,577.5466666666666,259.89599999999996,837.4426666666666,0.0,0.0,837.4426666666666,1562,0,
13951,45,30,r,2709.75,1219.3875,3929.1375,0.0,0.0,3929.1375,3921,0,
13952,11,30,r,633.05,284.87249999999995,917.9224999999999,151.0,0.0,766.9224999999999,899,0,
13953,13,30,r,766.15,344.7675,1110.9175,534.0,160.0,736.9175,1112,0,
13954,13,30,r,760.15,342.0675,1102.2175,0.0,321.0,1423.2175,1094,0,
13955,19,30,r,1138.45,512.3025,1650.7525,0.0,0.0,1650.7525,1650,0,
13956,7,30,r,399.84999999999997,19.992499999999996,419.8425,0.0,0.0,419.8425,564,1,Tax Anomaly
13957,14,8,f,221.2533333333333,99.56399999999998,320.8173333333333,0.0,0.0,320.8173333333333,1199,0,
13958,18,10,f,359.9666666666666,161.98499999999996,521.9516666666666,0.0,780.0,1301.9516666666666,1556,0,
13959,27,30,r,1602.85,721.2825,2324.1324999999997,0.0,124.0,2448.1324999999997,2327,0,
13960,12,30,r,694.5999999999999,312.56999999999994,1007.1699999999998,0.0,0.0,1007.1699999999998,1014,0,
13961,30,11,f,661.65,297.7425,959.3924999999999,0.0,0.0,959.3924999999999,2613,0,
13962,46,10,f,920.0999999999999,414.0449999999999,1334.1449999999998,0.0,0.0,1334.1449999999998,4015,0,
13963,34,30,r,2031.6999999999998,914.2649999999999,2945.9649999999997,0.0,76.0,3021.9649999999997,2950,0,
13964,14,14,f,385.32666666666665,173.39700000000002,558.7236666666666,0.0,0.0,558.7236666666666,1182,0,
13965,19,8,f,298.25333333333333,134.214,432.46733333333333,373.0,0.0,59.46733333333333,1627,0,
13966,18,20,f,709.9333333333332,319.4699999999999,1029.4033333333332,0.0,0.0,1029.4033333333332,1551,0,
13967,32,9,f,575.5799999999999,259.01099999999997,834.5909999999999,0.0,0.0,834.5909999999999,2765,0,
13968,47,5,f,471.64166666666665,212.23875,683.8804166666666,0.0,0.0,683.8804166666666,4100,0,
13969,8,9,f,141.42,63.638999999999996,205.05899999999997,0.0,0.0,205.05899999999997,668,0,
13970,17,30,r,1021.3499999999999,459.6074999999999,1480.9574999999998,0.0,0.0,1480.9574999999998,1485,0,
13971,44,30,r,2651.2,1193.04,3844.24,0.0,0.0,3844.24,3848,0,
13972,16,9,f,289.44,130.248,419.688,0.0,487.0,906.688,1392,0,
13973,21,30,r,1263.55,568.5975,1832.1475,0.0,0.0,1832.1475,1825,0,
13974,5,30,r,287.75,129.4875,417.2375,0.0,0.0,417.2375,403,0,
13975,17,30,r,1006.3499999999999,452.8574999999999,1459.2074999999998,665.0,0.0,2124.2074999999995,1454,1,Adjustment Anomaly
13976,18,11,f,393.0299999999999,176.86349999999996,569.8934999999999,0.0,0.0,569.8934999999999,1566,0,
13977,47,30,r,2813.85,1266.2325,4080.0825,1543.0,0.0,2537.0825,4090,0,
13978,26,30,r,1540.3,693.135,2233.435,0.0,848.0,3081.435,2236,0,
13979,47,14,f,1317.7966666666666,593.0085,1910.8051666666665,0.0,0.0,1910.8051666666665,4090,0,
13980,39,30,r,2340.45,1053.2024999999999,3393.6524999999997,0.0,0.0,3393.6524999999997,3379,0,
13981,21,30,r,1255.55,564.9975,1820.5475,0.0,0.0,1820.5475,1836,0,
13982,40,30,r,2389.0,1075.05,3464.05,0.0,0.0,3464.05,3451,0,
13983,47,6,f,568.17,255.67649999999998,823.8464999999999,0.0,0.0,823.8464999999999,4110,0,
13984,15,30,r,874.25,393.4125,1267.6625,0.0,0.0,1267.6625,1260,0,
13985,1,30,r,54.55,24.5475,79.0975,18.0,0.0,61.0975,77,0,
13986,15,30,r,876.25,394.3125,1270.5625,0.0,0.0,1270.5625,1273,0,
13987,33,30,r,1968.1499999999999,885.6675,2853.8175,0.0,0.0,2853.8175,2853,0,
13988,12,30,r,720.5999999999999,324.27,1044.87,0.0,0.0,1044.87,1050,0,
13989,45,30,r,2720.75,1224.3375,3945.0875,0.0,0.0,3945.0875,3937,0,
13990,35,30,r,2114.25,951.4125,3065.6625,767.0,0.0,2298.6625,3073,0,
13991,36,18,f,1289.2799999999997,580.1759999999999,1869.4559999999997,0.0,0.0,1869.4559999999997,3105,0,
13992,22,30,r,1311.1,65.555,1376.655,0.0,0.0,1376.655,1894,1,Tax Anomaly
13993,34,13,f,883.0033333333333,397.3515,1280.3548333333333,128.0,546.0,1698.3548333333333,2959,0,
13994,20,30,r,1192.0,536.4,1728.4,144.0,0.0,1872.4,1713,1,Adjustment Anomaly
13995,16,13,f,404.64666666666665,182.09099999999998,586.7376666666667,0.0,224.0,810.7376666666667,1340,0,
13996,42,30,r,2539.1,1142.595,3681.6949999999997,0.0,0.0,3681.6949999999997,3676,0,
13997,42,30,r,2519.1,1133.595,3652.6949999999997,0.0,0.0,3652.6949999999997,3648,0,
13998,32,18,f,1155.36,519.9119999999999,1675.272,0.0,0.0,1675.272,2811,0,
13999,35,30,r,2118.25,953.2125,3071.4625,211.0,0.0,2860.4625,3064,0,
14000,20,18,f,716.4,322.38,1038.78,0.0,569.0,1607.78,1739,0,
14001,21,8,f,334.5466666666666,150.546,485.0926666666666,0.0,507.0,992.0926666666667,1820,0,
14002,7,6,f,81.17,36.5265,117.6965,0.0,0.0,117.6965,588,0,
14003,5,10,f,97.58333333333333,43.9125,141.49583333333334,117.0,0.0,24.495833333333337,424,0,
14004,5,19,f,180.975,81.43875,262.41375,0.0,0.0,262.41375,408,0,
14005,7,12,f,165.14,74.31299999999999,239.45299999999997,0.0,0.0,239.45299999999997,604,0,
14006,24,18,f,853.9199999999998,384.26399999999995,1238.1839999999997,0.0,0.0,1238.1839999999997,2070,0,
14007,48,12,f,1158.9599999999998,521.5319999999999,1680.4919999999997,0.0,874.0,2554.4919999999997,4206,0,
14008,11,13,f,276.055,124.22475,400.27975000000004,400.0,72.0,72.27975000000004,923,0,
14009,9,10,f,178.31666666666663,80.24249999999998,258.5591666666666,0.0,0.0,258.5591666666666,774,0,
14010,32,11,f,1936.6,871.47,2808.0699999999997,0.0,0.0,2808.0699999999997,2801,1,InvoiceType Anomaly
14011,8,14,f,219.98666666666665,98.994,318.98066666666665,0.0,0.0,318.98066666666665,682,0,
14012,40,8,f,645.3333333333334,290.4,935.7333333333333,0.0,0.0,935.7333333333333,3514,0,
14013,14,13,f,359.1033333333333,161.5965,520.6998333333333,0.0,344.0,864.6998333333333,1192,0,
14014,8,9,f,145.01999999999998,65.259,210.279,0.0,0.0,210.279,697,0,
14015,31,30,r,1872.05,842.4225,2714.4725,0.0,0.0,2714.4725,2708,0,
14016,3,17,f,101.80166666666665,45.81074999999999,147.61241666666663,0.0,0.0,147.61241666666663,263,0,
14017,40,30,r,2394.0,1077.3,3471.3,0.0,0.0,3471.3,3478,0,
14018,14,30,r,827.6999999999999,372.465,1200.165,241.0,0.0,959.165,1190,0,
14019,24,13,f,621.4866666666666,279.6689999999999,901.1556666666665,0.0,0.0,901.1556666666665,2068,0,
14020,28,30,r,1693.3999999999999,762.03,2455.43,899.0,0.0,1556.4299999999998,2458,0,
14021,34,16,f,1088.9066666666665,490.008,1578.9146666666666,0.0,0.0,1578.9146666666666,2943,0,
14022,11,16,f,658.05,296.12249999999995,954.1724999999999,0.0,0.0,954.1724999999999,971,1,InvoiceType Anomaly
14023,21,30,r,1249.55,562.2975,1811.8474999999999,374.0,0.0,1437.8474999999999,1815,0,
14024,40,30,r,2417.0,1087.65,3504.65,0.0,0.0,3504.65,3503,0,
14025,44,30,r,2639.2,1187.6399999999999,3826.8399999999997,0.0,0.0,3826.8399999999997,3822,0,
14026,11,30,r,663.05,298.37249999999995,961.4224999999999,3.0,0.0,958.4224999999999,967,0,
14027,8,16,f,241.27999999999997,108.57599999999998,349.85599999999994,0.0,0.0,349.85599999999994,671,0,
14028,19,9,f,342.435,154.09575,496.53075,593.0,0.0,-96.46924999999999,1651,0,
14029,22,14,f,614.6466666666666,276.591,891.2376666666667,0.0,505.0,1396.2376666666667,1903,0,
14030,18,11,f,391.5633333333333,176.2035,567.7668333333332,0.0,0.0,567.7668333333332,1547,0,
14031,39,30,r,2342.45,1054.1025,3396.5525,1495.0,0.0,1901.5524999999998,3394,0,
14033,5,30,r,285.75,128.5875,414.3375,0.0,0.0,414.3375,418,0,
14034,13,9,f,235.24499999999998,105.86025,341.10524999999996,81.0,354.0,614.10525,1125,0,
14035,33,11,f,731.555,329.19975,1060.75475,208.0,0.0,852.7547500000001,2907,0,
14036,36,30,r,2164.7999999999997,974.1599999999999,3138.9599999999996,0.0,0.0,3138.9599999999996,3133,0,
14037,36,8,f,571.9466666666666,257.376,829.3226666666666,0.0,0.0,829.3226666666666,3111,0,
14038,22,30,r,1324.1,595.8449999999999,1919.9449999999997,0.0,0.0,1919.9449999999997,1899,0,
14039,15,5,f,149.54166666666666,67.29375,216.83541666666667,0.0,0.0,216.83541666666667,1299,0,
14040,45,17,f,1538.925,692.51625,2231.44125,0.0,0.0,2231.44125,3945,0,
14041,11,30,r,659.05,296.5725,955.6225,0.0,0.0,955.6225,956,0,
14042,10,5,f,95.75,43.0875,138.8375,0.0,0.0,138.8375,829,0,
14043,34,30,r,2026.6999999999998,912.0149999999999,2938.7149999999997,0.0,0.0,2938.7149999999997,2924,0,
14044,40,30,r,2400.0,1080.0,3480.0,0.0,0.0,3480.0,3462,0,
14045,34,30,r,2050.7,102.535,2153.2349999999997,1006.0,0.0,1147.2349999999997,2967,1,Tax Anomaly
14046,21,30,r,1251.55,563.1975,1814.7475,0.0,0.0,1814.7475,1828,0,
14047,3,11,f,61.838333333333324,27.827249999999996,89.66558333333332,0.0,0.0,89.66558333333332,262,0,
14048,29,30,r,1740.9499999999998,783.4274999999999,2524.3774999999996,0.0,0.0,2524.3774999999996,2532,0,
14049,2,30,r,114.1,5.705,119.80499999999999,0.0,0.0,119.80499999999999,171,1,Tax Anomaly
14050,43,20,f,1718.4333333333334,773.295,2491.7283333333335,0.0,1622.0,4113.7283333333335,3731,0,
14051,15,30,r,899.25,404.6625,1303.9125,421.0,0.0,882.9124999999999,1301,0,
14052,21,30,r,1270.55,571.7475,1842.2975,761.0,0.0,1081.2975,1824,0,
14053,26,30,r,1565.3,704.385,2269.685,30.0,0.0,2239.685,2264,0,
14054,6,30,r,332.29999999999995,149.53499999999997,481.8349999999999,0.0,0.0,481.8349999999999,481,0,
14055,42,30,r,2516.1,1132.245,3648.345,0.0,0.0,3648.345,3653,0,
14056,37,30,r,2234.35,1005.4575,3239.8075,0.0,0.0,3239.8075,3233,0,
14057,37,30,r,2230.35,1003.6575,3234.0074999999997,0.0,0.0,3234.0074999999997,3236,0,
14058,24,30,r,1443.1999999999998,72.16,1515.36,0.0,0.0,1515.36,2088,1,Tax Anomaly
14059,20,30,r,1205.0,542.25,1747.25,570.0,0.0,1177.25,1744,0,
14060,41,16,f,1321.36,594.612,1915.9719999999998,0.0,0.0,1915.9719999999998,3598,0,
14061,42,20,f,1682.0666666666666,756.93,2438.9966666666664,0.0,0.0,2438.9966666666664,3674,0,
14062,33,16,f,1056.6133333333332,475.476,1532.0893333333333,0.0,0.0,1532.0893333333333,2869,0,
14063,3,8,f,46.30666666666666,20.837999999999997,67.14466666666665,0.0,0.0,67.14466666666665,246,0,
14064,37,18,f,1329.2099999999998,598.1444999999999,1927.3544999999997,0.0,0.0,1927.3544999999997,3202,0,
14065,43,10,f,856.2166666666667,385.2975,1241.5141666666668,0.0,0.0,1241.5141666666668,3714,0,
14066,46,30,r,2751.2999999999997,1238.0849999999998,3989.3849999999993,0.0,0.0,3989.3849999999993,3998,0,
14067,14,12,f,325.48,146.466,471.946,0.0,0.0,471.946,1182,0,
14068,13,18,f,452.48999999999995,203.6205,656.1105,0.0,0.0,656.1105,1096,0,
14069,3,30,r,174.64999999999998,78.59249999999999,253.24249999999995,0.0,0.0,253.24249999999995,250,0,
14070,9,30,r,517.9499999999999,233.07749999999996,751.0274999999999,0.0,0.0,751.0274999999999,742,0,
14071,27,18,f,965.31,434.3895,1399.6995,0.0,0.0,1399.6995,2335,0,
14072,44,30,r,2645.2,1190.34,3835.54,514.0,0.0,4349.54,3839,1,Adjustment Anomaly
14073,7,30,r,390.84999999999997,175.8825,566.7325,0.0,0.0,566.7325,579,0,
14074,16,30,r,947.8,426.51,1374.31,0.0,0.0,1374.31,1377,0,
14075,22,30,r,1318.1,593.145,1911.245,0.0,0.0,1911.245,1904,0,
14076,10,6,f,120.9,54.405,175.305,0.0,0.0,175.305,876,0,
14077,32,30,r,1908.6,858.87,2767.47,864.0,1079.0,2982.47,2755,0,
14078,8,30,r,473.4,213.03,686.43,0.0,0.0,686.43,689,0,
14079,2,30,r,87.1,39.19499999999999,126.29499999999999,0.0,0.0,126.29499999999999,130,0,
14080,22,30,r,1306.1,587.7449999999999,1893.8449999999998,0.0,0.0,1893.8449999999998,1886,0,
14081,11,30,r,1702.05,765.9225,2467.9725,0.0,0.0,2467.9725,2467,1,Product Anomaly
14082,29,10,f,583.6499999999999,262.6424999999999,846.2924999999998,0.0,0.0,846.2924999999998,2538,0,
14083,16,19,f,599.0066666666667,269.553,868.5596666666667,0.0,0.0,868.5596666666667,1380,0,
14084,2,30,r,1186.1,533.7449999999999,1719.8449999999998,514.0,0.0,1205.8449999999998,1714,1,Product Anomaly
14085,32,16,f,1014.7199999999999,456.62399999999997,1471.3439999999998,0.0,0.0,1471.3439999999998,2756,0,
14086,33,20,f,1312.1,590.4449999999999,1902.5449999999998,931.0,459.0,1430.545,2851,0,
14087,41,30,r,2479.5499999999997,1115.7975,3595.3475,0.0,0.0,3595.3475,3606,0,
14088,23,30,r,1370.6499999999999,616.7924999999999,1987.4424999999997,0.0,309.0,2296.4424999999997,1992,0,
14089,21,30,r,1253.55,564.0975,1817.6475,0.0,0.0,1817.6475,1812,0,
14090,7,16,f,208.98666666666665,94.044,303.03066666666666,125.0,0.0,178.03066666666666,555,0,
14091,10,6,f,116.30000000000001,52.33500000000001,168.63500000000002,0.0,0.0,168.63500000000002,853,0,
14092,14,30,r,825.6999999999999,371.565,1197.2649999999999,0.0,0.0,1197.2649999999999,1197,0,
14093,13,30,r,756.15,340.2675,1096.4175,0.0,0.0,1096.4175,1098,0,
14094,23,30,r,1384.6499999999999,623.0925,2007.7424999999998,0.0,0.0,2007.7424999999998,2005,0,
14095,26,12,f,623.32,280.494,903.8140000000001,0.0,0.0,903.8140000000001,2251,0,
14096,42,8,f,670.4266666666666,301.69199999999995,972.1186666666665,1621.0,0.0,-648.8813333333335,3641,0,
14097,44,30,r,2650.2,1192.59,3842.79,0.0,0.0,3842.79,3824,0,
14098,47,14,f,1327.5966666666666,597.4185,1925.0151666666666,0.0,0.0,1925.0151666666666,4124,0,
14099,25,30,r,1505.75,677.5875,2183.3375,0.0,0.0,2183.3375,2177,0,
14100,16,5,f,160.63333333333333,72.285,232.91833333333332,0.0,0.0,232.91833333333332,1398,0,
14101,39,5,f,391.7416666666666,176.28374999999997,568.0254166666666,1214.0,0.0,-645.9745833333334,3412,0,
14102,17,30,r,1018.3499999999999,458.25749999999994,1476.6074999999998,0.0,0.0,1476.6074999999998,1467,0,
14103,12,9,f,209.27999999999997,94.17599999999999,303.45599999999996,0.0,136.0,439.45599999999996,1011,0,
14104,45,30,r,2700.75,1215.3375,3916.0875,594.0,805.0,4127.0875,3914,0,
14105,33,17,f,1115.8516666666665,502.1332499999999,1617.9849166666663,357.0,0.0,1260.9849166666663,2839,0,
14106,19,17,f,1120.45,504.2025,1624.6525000000001,0.0,0.0,1624.6525000000001,1629,1,InvoiceType Anomaly
14107,9,6,f,106.99,48.1455,155.13549999999998,0.0,94.0,249.13549999999998,786,0,
14108,10,13,f,255.45000000000002,114.9525,370.40250000000003,0.0,0.0,370.40250000000003,857,0,
14109,41,30,r,2447.5499999999997,1101.3974999999998,3548.9474999999993,0.0,0.0,3548.9474999999993,3544,0,
14110,47,30,r,2814.85,1266.6825,4081.5325,0.0,342.0,4423.532499999999,4082,0,
14111,14,30,r,826.6999999999999,372.015,1198.715,0.0,0.0,1198.715,1204,0,
14113,34,30,r,2050.7,922.8149999999998,2973.5149999999994,0.0,0.0,2973.5149999999994,2975,0,
14114,15,8,f,240.33333333333334,108.15,348.48333333333335,0.0,0.0,348.48333333333335,1296,0,
14115,39,30,r,2343.45,1054.5524999999998,3398.0024999999996,696.0,0.0,2702.0024999999996,3409,0,
14116,34,11,f,751.1899999999998,338.03549999999996,1089.2254999999998,0.0,0.0,1089.2254999999998,2966,0,
14118,33,7,f,462.73499999999996,208.23074999999997,670.96575,0.0,0.0,670.96575,2873,0,
14119,24,30,r,1441.1999999999998,648.54,2089.74,0.0,0.0,2089.74,2093,0,
14120,48,10,f,966.1333333333332,434.75999999999993,1400.8933333333332,0.0,0.0,1400.8933333333332,4201,0,
14121,42,30,r,2509.1,1129.095,3638.1949999999997,0.0,0.0,3638.1949999999997,3632,0,
14122,28,8,f,446.7733333333333,201.048,647.8213333333333,0.0,0.0,647.8213333333333,2416,0,
14123,43,30,r,2578.65,1160.3925,3739.0425,0.0,0.0,3739.0425,3750,0,
14124,23,6,f,275.72999999999996,124.07849999999999,399.8085,0.0,0.0,399.8085,2003,0,
14125,28,30,r,1673.3999999999999,753.03,2426.43,1099.0,0.0,1327.4299999999998,2412,0,
14126,14,30,r,834.6999999999999,375.615,1210.315,0.0,0.0,1210.315,1219,0,
14127,50,30,r,3025.5,1361.475,4386.975,0.0,0.0,4386.975,4383,0,
14128,6,30,r,355.29999999999995,159.885,515.185,0.0,0.0,515.185,510,0,
14130,5,9,f,85.725,38.576249999999995,124.30124999999998,0.0,0.0,124.30124999999998,416,0,
14131,20,30,r,1198.0,539.1,1737.1,0.0,0.0,1737.1,1743,0,
14132,32,30,r,1914.6,861.57,2776.17,0.0,0.0,2776.17,2786,0,
14133,19,12,f,448.58000000000004,201.86100000000002,650.441,0.0,0.0,650.441,1620,0,
14134,17,14,f,471.9633333333333,212.3835,684.3468333333333,0.0,0.0,684.3468333333333,1448,0,
14135,38,17,f,1289.6766666666667,580.3545,1870.0311666666666,1411.0,0.0,459.03116666666665,3304,0,
14136,34,11,f,752.2899999999998,338.53049999999996,1090.8204999999998,0.0,0.0,1090.8204999999998,2966,0,
14137,5,30,r,269.75,121.3875,391.1375,0.0,179.0,570.1375,407,0,
14138,49,30,r,2964.95,1334.2275,4299.1775,0.0,0.0,4299.1775,4294,0,
14139,27,12,f,642.34,289.05300000000005,931.393,191.0,355.0,1095.393,2331,0,
14140,46,5,f,459.88333333333327,206.94749999999996,666.8308333333332,0.0,0.0,666.8308333333332,4009,0,
14141,21,30,r,1238.55,557.3475,1795.8975,0.0,0.0,1795.8975,1795,0,
14142,43,6,f,517.5300000000001,232.88850000000002,750.4185000000001,0.0,0.0,750.4185000000001,3752,0,
14143,45,19,f,1716.8083333333332,772.5637499999998,2489.3720833333327,0.0,0.0,2489.3720833333327,3915,0,
14144,16,30,r,935.8,421.11,1356.9099999999999,0.0,0.0,1356.9099999999999,1352,0,
14145,3,30,r,165.64999999999998,74.54249999999999,240.19249999999997,0.0,0.0,240.19249999999997,248,0,
14147,23,15,f,679.8249999999999,305.92125,985.7462499999999,60.0,0.0,925.7462499999999,1956,0,
14148,5,17,f,164.19166666666666,73.88625,238.07791666666668,0.0,0.0,238.07791666666668,423,0,
14149,19,18,f,678.87,305.49150000000003,984.3615,0.0,0.0,984.3615,1648,0,
14150,19,8,f,303.05333333333334,136.374,439.4273333333333,0.0,0.0,439.4273333333333,1663,0,
14151,22,18,f,780.06,351.027,1131.087,820.0,10.0,321.087,1879,0,
14152,39,7,f,544.9383333333333,245.22224999999997,790.1605833333333,0.0,0.0,790.1605833333333,3384,0,
